Longitude,Latitude,Altitude,Slope,Curve,Speed,EC_DP,Red,IR,Moisture,Soil_Temp_C
-111.7091916,33.08171,386.1,0.6949,-0.0243,5.2,139,389.65,1209.3,25.88,19.73
-111.7090866,33.0817066,385.9,0.6502,-0.0235,5.4,297.43,380.95,1201.55,26.51,19.46
-111.70906,33.0817066,385.9,0.6296,-0.032,5.42,278.44,378.92,1205.66,26.55,19.52
-111.709035,33.0817066,385.9,0.6045,-0.0461,5.44,270.12,378.22,1209.58,26.56,19.58
-111.7090084,33.0817066,385.9,0.5698,-0.0699,5.46,276.03,379.51,1212.58,26.56,19.6
-111.7089816,33.0817066,386,0.5279,-0.1029,5.49,281.89,383.34,1215.47,26.53,19.53
-111.708955,33.0817066,386,0.4818,-0.1429,5.5,272.77,387.41,1218.24,26.5,19.43
-111.7089316,33.081705,386,0.4372,-0.1825,5.5,257.87,388.63,1219.23,26.48,19.38
-111.708905,33.081705,386,0.3892,-0.2297,5.5,245.16,386.89,1218.58,26.46,19.35
-111.7087667,33.081705,385.9,0.2166,-0.4265,5.65,315.21,381.16,1225.61,26.36,19.37
-111.7087384,33.0817033,385.9,0.2039,-0.4544,5.68,309.64,381.03,1224.68,26.44,19.32
-111.7087117,33.0817033,385.9,0.1998,-0.4819,5.7,293.43,381.79,1221.88,26.57,19.29
-111.708685,33.0817033,386,0.1992,-0.5167,5.73,271.6,383.77,1220.1,26.76,19.28
-111.7086567,33.0817033,386,0.2001,-0.5638,5.8,257.25,385.99,1221.82,26.98,19.26
-111.7086267,33.0817016,386,0.201,-0.6204,5.9,264.95,386.68,1224.59,27.22,19.26
-111.7085984,33.0817016,386.1,0.2011,-0.6791,5.96,292.63,386.21,1224.49,27.4,19.28
-111.70857,33.0817016,386,0.2152,-0.7339,5.99,320.31,384.37,1222.79,27.52,19.3
-111.7085417,33.0817033,386,0.2267,-0.7871,6,331.74,380.97,1221.04,27.57,19.34
-111.7085116,33.0817033,386,0.2356,-0.8379,5.98,336.85,378.22,1219.65,27.52,19.41
-111.708455,33.0817033,386,0.2501,-0.9069,5.85,360.21,380.24,1218.38,27.19,19.45
-111.7084284,33.0817033,386,0.2562,-0.9259,5.78,348.38,382.84,1220.5,27.12,19.44
-111.7084,33.0817033,386,0.2636,-0.9382,5.7,335.04,385.96,1224.41,27.14,19.43
-111.7083734,33.0817016,386,0.2646,-0.9852,5.6,337.57,388.36,1226.94,27.25,19.46
-111.7083217,33.0817016,386,0.2638,-1.1543,5.34,377.45,389.71,1223.29,27.72,19.65
-111.7082967,33.0817,386,0.2564,-1.2889,5.28,387.86,390.42,1221.52,27.92,19.7
-111.7082717,33.0817,386.1,0.2448,-1.4891,5.25,394.53,390.24,1219.53,28.05,19.74
-111.708245,33.0817,386.1,0.2428,-1.7766,5.26,397.65,389.09,1217.34,28.12,19.77
-111.70822,33.0817,386.1,0.2338,-2.1299,5.29,393.15,388.64,1216.43,28.11,19.78
-111.708195,33.0817,386,0.2234,-2.5608,5.34,383.3,389.38,1215.78,28.04,19.73
-111.70817,33.0817,386,0.2116,-3.0525,5.39,376.43,390.41,1213.35,27.93,19.66
-111.7081434,33.0817,386,0.1988,-3.5855,5.44,379.62,389.65,1207.39,27.78,19.6
-111.708115,33.0817,386,0.1825,-4.1203,5.46,386.9,385.68,1199.24,27.62,19.58
-111.7080917,33.0817016,386,0.1856,-4.4331,5.42,382.81,381.92,1195.47,27.47,19.61
-111.7080434,33.0817016,385.9,0.1887,-4.6382,5.1,360.33,379.29,1204.19,27.18,19.73
-111.7080184,33.0817016,385.9,0.1966,-4.4774,4.91,362.76,378.12,1209.16,27.12,19.72
-111.7079916,33.0817016,386,0.2094,-4.1009,4.73,368.37,376.83,1211.91,27.11,19.66
-111.70797,33.0817016,386,0.2172,-3.6859,4.6,369,376.61,1212.69,27.12,19.61
-111.7079484,33.0817,386,0.2305,-3.1973,4.48,362.39,377.49,1212.54,27.14,19.57
-111.7079267,33.0817,386,0.2526,-2.6657,4.33,349.19,379.29,1212.77,27.18,19.57
-111.7079067,33.0817,386,0.2672,-2.1973,4.14,332.96,381.09,1212.98,27.21,19.58
-111.707885,33.0816983,386,0.2793,-1.731,3.88,314.79,382.28,1211.82,27.24,19.6
-111.707865,33.0816983,385.9,0.2909,-1.3521,3.64,300.54,382.56,1208.91,27.27,19.62
-111.7078516,33.0816983,385.9,0.2977,-1.1303,3.5,292.71,382.52,1206.23,27.29,19.63
-111.707785,33.082265,385.8,1.3367,-0.0226,2.45,304.08,382.85,1239.01,28.05,19.55
-111.707795,33.082265,385.8,1.3362,-0.0223,2.58,305.93,382.71,1237.68,28.1,19.53
-111.7078083,33.0822633,385.8,1.3355,-0.0219,2.78,307.83,382.61,1235.94,28.17,19.5
-111.707825,33.0822633,385.8,1.3342,-0.0213,3.09,308.6,382.68,1233.92,28.28,19.45
-111.70785,33.08226,385.8,1.3318,-0.0198,3.63,305.24,383.36,1231.69,28.49,19.32
-111.7078766,33.0822583,385.9,1.3275,-0.0178,4.13,299.33,383.95,1230.91,28.72,19.19
-111.7079016,33.082255,385.9,1.3222,-0.0154,4.39,298.82,383.28,1231.34,28.87,19.1
-111.7079267,33.0822533,385.9,1.3158,-0.0127,4.45,303.71,382.39,1232.17,28.92,19.05
-111.70795,33.0822533,385.9,1.3087,-0.0099,4.43,309.89,382.89,1232.94,28.89,19.03
-111.7079717,33.0822516,385.9,1.3008,-0.0071,4.38,314.34,384.62,1233.54,28.81,19.03
-111.7079934,33.0822516,385.9,1.2925,-0.0043,4.32,315.96,386.85,1233.18,28.68,19.03
-111.7080134,33.0822516,385.8,1.2846,-0.0019,4.3,314.8,388.56,1231.21,28.54,19.02
-111.7080334,33.08225,385.8,1.2753,0.0004,4.31,312.56,389.1,1227.76,28.39,19
-111.7080534,33.08225,385.8,1.2653,0.0024,4.38,310.44,388.31,1223.5,28.24,18.97
-111.708075,33.0822516,385.9,1.2542,0.0043,4.49,308.67,386.8,1218.59,28.09,18.94
-111.7080967,33.0822516,386,1.2428,0.0058,4.62,306.56,385.8,1213.36,27.95,18.92
-111.70812,33.0822516,386,1.2303,0.007,4.72,301.93,385.52,1207.91,27.85,18.91
-111.7081434,33.0822516,386.1,1.2171,0.0078,4.74,293.09,385.09,1204.37,27.8,18.9
-111.7081667,33.0822516,386.1,1.2044,0.0083,4.67,281.07,383.94,1204.66,27.81,18.87
-111.7081884,33.0822516,386.1,1.1909,0.0086,4.57,272.03,382.45,1207.48,27.87,18.81
-111.70821,33.0822516,386.2,1.1765,0.0086,4.48,269.67,381.3,1210.16,27.97,18.74
-111.70823,33.0822516,386.2,1.1631,0.0086,4.45,274.65,381.27,1210.7,28.08,18.69
-111.70825,33.0822516,386.2,1.1492,0.0085,4.47,285.47,382.35,1208.98,28.18,18.66
-111.70827,33.0822533,386.3,1.1349,0.0083,4.57,300.78,383.9,1205.39,28.27,18.65
-111.7082917,33.0822533,386.3,1.118,0.0079,4.72,320.13,384.88,1200.2,28.33,18.63
-111.7083167,33.0822533,386.3,1.0987,0.0076,4.96,344.1,384.58,1194.97,28.37,18.59
-111.7083684,33.0822533,386.4,1.0481,0.007,5.48,388.95,380.8,1195.52,28.31,18.49
-111.708395,33.0822533,386.4,1.0179,0.0069,5.62,390.82,378.85,1196.93,28.18,18.53
-111.7084517,33.0822533,386.5,0.9507,0.0067,5.78,324.55,377.42,1209.52,27.6,18.72
-111.70848,33.0822533,386.5,0.9155,0.0066,5.8,286,375.41,1213.38,27.36,18.71
-111.70851,33.0822533,386.5,0.8754,0.0066,5.81,249.24,374.39,1214.8,27.15,18.67
-111.7085383,33.0822533,386.5,0.8351,0.0066,5.83,231.3,377.28,1217.61,26.99,18.63
-111.7085684,33.0822533,386.6,0.794,0.0067,5.87,240.15,383.93,1223.42,26.91,18.6
-111.7086,33.0822533,386.6,0.7501,0.0068,5.9,263.44,389.26,1228.53,26.94,18.59
-111.7086316,33.0822533,386.6,0.7103,0.0072,5.93,268.98,388.75,1230.79,27.05,18.57
-111.7086633,33.0822533,386.6,0.6675,0.0082,5.96,262.91,386.52,1229.7,27.22,18.58
-111.7086916,33.0822533,386.6,0.6269,0.0099,5.95,261.54,386.32,1225.45,27.36,18.64
-111.7087217,33.0822533,386.6,0.5858,0.0122,5.91,260.15,386.59,1218.63,27.5,18.67
-111.7087484,33.0822516,386.7,0.5494,0.0149,5.87,261.65,386.08,1213.21,27.59,18.65
-111.7087734,33.0822533,386.7,0.5196,0.0182,5.81,270.65,385.35,1210.43,27.65,18.65
-111.7087984,33.0822533,386.8,0.49,0.0222,5.75,283.64,384.99,1209.63,27.68,18.71
-111.7088233,33.0822516,386.9,0.4619,0.0276,5.66,294.75,384.3,1209.79,27.69,18.79
-111.7088467,33.0822533,387,0.4336,0.0339,5.57,302.57,383,1210.17,27.69,18.82
-111.70887,33.0822533,387.1,0.4092,0.0405,5.49,309.18,381.66,1211.03,27.65,18.84
-111.7088934,33.0822533,387.1,0.3882,0.0478,5.42,313.45,380.73,1212.48,27.59,18.87
-111.7089167,33.0822533,387.2,0.3668,0.0558,5.4,313.96,380.31,1213.7,27.48,18.92
-111.70894,33.0822533,387.2,0.3547,0.064,5.41,311.27,380.73,1213.5,27.35,18.97
-111.708965,33.0822533,387.2,0.3411,0.0735,5.46,305.39,382.11,1210.62,27.18,18.98
-111.7090167,33.0822533,387.3,0.322,0.0939,5.62,283.37,380.1,1200.43,26.69,18.94
-111.7090452,33.0822533,387.4,0.3167,0.1048,5.66,281.31,376.53,1198.17,26.52,18.95
-111.7090717,33.0822533,387.4,0.3129,0.1145,5.65,282.7,375.34,1196.52,26.42,18.98
-111.7091,33.0822533,387.5,0.319,0.1232,5.59,278.75,377.28,1195.79,26.35,19.05
-111.7091284,33.0822516,387.5,0.3249,0.1317,5.5,275.53,380.79,1199.51,26.36,19.13
-111.709155,33.0822516,387.5,0.3297,0.1393,5.43,283.34,383.06,1206.02,26.47,19.14
-111.7091834,33.0822516,387.5,0.3349,0.1471,5.37,300.16,384.15,1208.78,26.69,19.09
-111.70921,33.0822516,387.5,0.3395,0.1535,5.33,313.6,385.27,1204.86,26.95,19.03
-111.709235,33.08225,387.4,0.3415,0.1605,5.31,318.33,386.86,1200.26,27.21,19
-111.7092584,33.0822516,387.4,0.3455,0.1673,5.29,314.22,388.13,1199.93,27.44,19.01
-111.7092834,33.0822516,387.5,0.3458,0.1753,5.27,300.35,388.01,1204.5,27.62,19.03
-111.7093066,33.0822516,387.5,0.3434,0.1834,5.25,282.38,385.74,1210.25,27.71,19.08
-111.7093317,33.0822516,387.5,0.3385,0.1934,5.25,274.24,381.65,1213.74,27.74,19.15
-111.709355,33.0822516,387.6,0.3314,0.2022,5.27,288.47,378.41,1213.69,27.71,19.21
-111.70938,33.0822516,387.6,0.3178,0.2098,5.28,313.04,377.28,1212.06,27.66,19.22
-111.7094034,33.08225,387.7,0.3106,0.2116,5.29,322.31,378.37,1210.13,27.59,19.18
-111.70943,33.08225,387.7,0.2981,0.2087,5.3,311.03,381.03,1207.54,27.5,19.13
-111.7094567,33.0822483,387.7,0.2865,0.1966,5.29,289.55,383.7,1206.42,27.4,19.1
-111.7094834,33.0822483,387.7,0.2743,0.1761,5.26,271.49,384.85,1209.2,27.3,19.13
-111.7095117,33.0822466,387.7,0.2636,0.1463,5.23,265.52,384.46,1215.5,27.19,19.23
-111.7095384,33.0822466,387.7,0.2511,0.1138,5.19,270.4,383.89,1221.3,27.08,19.33
-111.7095616,33.0822466,387.7,0.2493,0.0834,5.16,272.8,383.5,1224.42,27,19.4
-111.709585,33.0822466,387.7,0.2494,0.0546,5.13,266.8,383.47,1225.83,26.92,19.47
-111.7096084,33.0822466,387.7,0.2547,0.0293,5.1,253.77,384.03,1226.57,26.86,19.52
-111.7096316,33.0822466,387.7,0.2645,0.0091,5.07,242.61,384.62,1227.4,26.82,19.55
-111.7096534,33.0822466,387.7,0.2769,-0.0043,5.05,241.64,384.29,1228.1,26.79,19.56
-111.7096784,33.0822466,387.7,0.2958,-0.0124,5.04,255.9,382.98,1227.34,26.76,19.54
-111.7097034,33.0822466,387.8,0.3163,-0.0148,5.07,278.27,381.91,1224.53,26.71,19.52
-111.7097284,33.0822466,387.8,0.3437,-0.0127,5.13,292.46,382.11,1221.87,26.63,19.53
-111.7097567,33.082245,387.8,0.3775,-0.0073,5.21,287.48,383.73,1221.69,26.52,19.62
-111.7097834,33.082245,387.8,0.4104,-0.0012,5.27,274.67,385.96,1222.3,26.41,19.74
-111.70981,33.082245,387.8,0.4431,0.0039,5.29,269.29,387.92,1221.35,26.31,19.81
-111.709835,33.082245,387.8,0.4732,0.0079,5.3,274.14,388.22,1218.86,26.24,19.81
-111.7098584,33.082245,387.8,0.4991,0.0111,5.3,289.66,386.69,1214.97,26.2,19.74
-111.7098834,33.082245,387.8,0.5262,0.0125,5.3,320.41,384.37,1209.54,26.2,19.63
-111.7099084,33.0822433,387.8,0.5517,0.0125,5.3,358.98,382.46,1204.84,26.28,19.55
-111.7099334,33.0822433,387.8,0.5801,0.0111,5.31,384.36,380.36,1202.65,26.45,19.52
-111.70996,33.0822433,387.8,0.6073,0.009,5.28,379.45,378.12,1203.17,26.69,19.51
-111.7099868,33.0822433,387.7,0.6338,0.0059,5.19,347.26,378.24,1205.77,26.95,19.52
-111.7100134,33.0822416,387.8,0.6593,0.0021,5.05,311.05,380.86,1208.96,27.17,19.54
-111.7100366,33.0822416,387.8,0.6819,0.0018,4.96,288.28,382.52,1211.13,27.34,19.58
-111.7100833,33.0822416,387.9,0.7393,-0.0003,5.09,275.65,378.29,1211.25,27.61,19.61
-111.7101616,33.0822416,387.9,0.8682,0.0044,5.66,180.12,375.78,1196.79,27.12,19.71
-111.7102217,33.0822416,387.8,0.9767,0.0144,5.53,216.18,384.42,1209.22,26.52,19.54
-111.71027,33.0822433,387.7,1.0585,0.0215,5.26,200.45,384.8,1209.05,26.2,19.57
-111.7102934,33.0822433,387.7,1.0921,0.0248,5.2,198.98,384.01,1209.84,26.17,19.6
-111.7103183,33.0822433,387.7,1.1201,0.0277,5.13,207.92,383.96,1212.33,26.17,19.59
-111.7103434,33.0822433,387.8,1.1423,0.0306,5.01,218.84,385.02,1215.44,26.18,19.55
-111.71037,33.0822433,387.8,1.1545,0.0327,4.84,225.41,385.57,1217.01,26.2,19.5
-111.7103934,33.0822433,387.9,1.1541,0.0334,4.71,233.69,384.2,1216.39,26.2,19.48
-111.710415,33.0822433,387.9,1.1449,0.0332,4.69,254.06,381.62,1215.54,26.2,19.49
-111.7104583,33.0822433,388,1.108,0.0314,4.95,319.64,377.81,1218.8,26.2,19.51
-111.7104816,33.0822433,388,1.0787,0.0267,5.11,326.21,379.38,1223.07,26.2,19.52
-111.710535,33.082245,387.8,0.9819,0.0139,5.35,246.97,389.7,1236.16,26.2,19.59
-111.7105617,33.082245,387.8,0.9305,0.0045,5.42,243.83,391.95,1238.14,26.2,19.6
-111.7105867,33.082245,387.8,0.8831,-0.006,5.47,251.88,392.4,1236.69,26.21,19.59
-111.7106134,33.082245,387.8,0.8359,-0.0186,5.53,250.71,391.26,1232.51,26.24,19.58
-111.71064,33.082245,387.9,0.7969,-0.0325,5.59,238.59,389.79,1227.68,26.28,19.58
-111.7106684,33.0822433,387.9,0.7627,-0.0439,5.65,223.29,390.49,1225.01,26.32,19.61
-111.7106967,33.0822433,388,0.7421,-0.0523,5.68,208.67,392.51,1226.1,26.38,19.64
-111.710725,33.0822433,388.1,0.7358,-0.0562,5.7,193.51,392.19,1229.6,26.44,19.65
-111.7107516,33.082245,388.1,0.7416,-0.0556,5.7,182.57,389.48,1233.44,26.5,19.65
-111.7107784,33.082245,388.2,0.7579,-0.0508,5.7,178.09,386.91,1236.58,26.55,19.66
-111.710805,33.082245,388.2,0.7814,-0.0428,5.7,178.7,386.21,1238.2,26.58,19.65
-111.7108317,33.082245,388.1,0.8041,-0.0294,5.7,181.01,387.12,1238.38,26.6,19.61
-111.71086,33.0822466,388.1,0.8263,-0.0154,5.7,181.62,388.99,1238.71,26.6,19.57
-111.7109134,33.0822466,388,0.8432,0.0108,5.7,174.26,391.13,1246.54,26.63,19.59
-111.71094,33.0822466,388,0.8383,0.0221,5.7,168.04,390.5,1249.73,26.65,19.54
-111.7111384,33.0822483,388.2,0.6954,0.0366,5.8,136.7,383,1224,27.1,19.68
-111.7114134,33.0822433,388.1,0.816,0.0044,5.48,246.64,383.57,1231.21,27.27,19.75
-111.71144,33.0822433,388.1,0.832,0.0038,5.45,252.78,385.33,1230.91,27.35,19.71
-111.711465,33.0822433,388.1,0.8427,0.0034,5.42,257.79,387.94,1229.03,27.44,19.64
-111.7114916,33.0822433,388,0.8525,0.0031,5.35,259.02,391.04,1226.75,27.52,19.52
-111.7115166,33.0822416,388,0.8595,0.0029,5.18,258.7,391.98,1225.73,27.56,19.44
-111.7115667,33.0822416,388,0.8702,0.0026,4.46,258.83,386.77,1225.96,27.51,19.46
-111.7115866,33.08224,388,0.8734,0.0025,4.23,251.68,386.4,1226.39,27.47,19.49
-111.7116067,33.08224,388.1,0.8748,0.0025,4.07,240.5,387.15,1226.86,27.44,19.52
-111.7116233,33.08224,388.1,0.8756,0.0025,3.98,229.48,388.18,1227.13,27.41,19.53
